Photo No.,Date,Time,Lat_dec,Lon_dec,Alt above the Sea level,Alt above launch point,Alt above ground,Banking angle,Tangage,Azimuth,GPS Course,Speed,GPS Speed,Camera position,Species,Number,
DSC08818.JPG,18.07.2020,06:27:26,45.429504,60.703671,259.4,192.2,198.4,-6.500,10.800,355.000,2.500,73.800,50.400,right,,,
DSC08819.JPG,18.07.2020,06:27:31,45.430149,60.703587,266.2,200.7,205.2,-0.700,10.900,355.000,352.700,78.840,53.640,right,,,
DSC08820.JPG,18.07.2020,06:27:36,45.430889,60.703548,275.7,207.2,214.7,0.900,6.400,359.000,358.700,86.400,62.640,right,,,
DSC08821.JPG,18.07.2020,06:27:41,45.431709,60.703537,275.3,209.0,214.3,-0.300,5.000,358.000,358.600,86.760,66.240,right,,,
DSC08822.JPG,18.07.2020,06:27:46,45.432514,60.703552,274.4,207.2,213.4,2.200,6.300,357.000,0.000,86.400,64.800,right,,,
DSC08823.JPG,18.07.2020,06:27:51,45.433304,60.703510,275.0,208.9,214.0,1.800,5.600,356.000,357.400,84.240,60.480,right,,,
DSC08824.JPG,18.07.2020,06:27:56,45.434059,60.703514,275.8,207.8,214.8,-2.000,6.900,356.000,2.700,82.440,61.200,right,,,
DSC08825.JPG,18.07.2020,06:28:01,45.434807,60.703499,276.2,207.8,215.2,1.700,5.400,349.000,353.900,83.160,61.920,right,,,
DSC08826.JPG,18.07.2020,06:28:06,45.435619,60.703373,276.2,210.1,215.2,2.100,5.800,350.000,355.600,84.960,63.360,right,,,
DSC08827.JPG,18.07.2020,06:28:11,45.436440,60.703327,275.6,206.9,214.6,-5.200,7.100,352.000,358.600,85.320,68.760,right,,,
DSC08828.JPG,18.07.2020,06:28:16,45.437248,60.703312,275.6,208.7,214.6,3.500,5.700,355.000,357.200,86.040,62.280,right,,,
DSC08829.JPG,18.07.2020,06:28:21,45.438023,60.703297,280.3,212.7,219.3,-3.100,2.900,358.000,1.600,82.440,64.440,right,,,
DSC08830.JPG,18.07.2020,06:28:26,45.438866,60.703281,277.5,210.7,216.5,0.000,3.500,352.000,353.900,88.920,67.320,right,,,
DSC08831.JPG,18.07.2020,06:28:31,45.439655,60.703194,276.2,208.6,215.2,2.200,6.500,5.000,6.100,81.360,63.000,right,,,
DSC08832.JPG,18.07.2020,06:28:36,45.440491,60.703266,267.1,200.3,206.1,1.100,9.100,341.000,343.300,79.920,64.800,right,,,
DSC08833.JPG,18.07.2020,06:28:41,45.441265,60.703060,274.9,208.9,213.9,2.100,5.000,6.000,4.300,84.240,66.240,right,,,
DSC08834.JPG,18.07.2020,06:28:46,45.442093,60.703243,278.3,211.8,217.3,-5.200,0.600,1.000,4.500,85.680,69.120,right,,,
DSC08835.JPG,18.07.2020,06:28:51,45.442970,60.703114,281.8,216.7,220.8,5.600,-1.100,353.000,350.600,91.080,72.360,right,,,
DSC08836.JPG,18.07.2020,06:28:56,45.443901,60.703026,282.9,216.7,221.9,-0.800,0.200,347.000,358.500,95.400,74.520,right,,,
DSC08837.JPG,18.07.2020,06:29:01,45.444798,60.703064,282.2,213.3,221.2,-3.400,0.100,353.000,4.900,89.640,70.560,right,,,
DSC08838.JPG,18.07.2020,06:29:06,45.445663,60.703114,280.3,212.1,219.3,-0.200,0.200,347.000,359.200,86.040,61.920,right,,,
DSC08839.JPG,18.07.2020,06:29:11,45.446362,60.703064,279.5,210.0,218.5,-3.200,0.600,342.000,354.100,77.760,53.640,right,,,
DSC08840.JPG,18.07.2020,06:29:16,45.447021,60.702976,279.5,211.8,218.5,-2.400,1.200,345.000,356.000,79.200,52.920,right,,,
DSC08841.JPG,18.07.2020,06:29:21,45.447720,60.702877,284.9,215.8,223.9,4.000,-1.000,339.000,352.000,87.120,55.080,right,,,
DSC08842.JPG,18.07.2020,06:29:26,45.448421,60.702827,281.0,210.7,220.0,-4.500,1.700,354.000,2.800,83.160,59.400,right,,,
DSC08843.JPG,18.07.2020,06:29:31,45.449139,60.702801,278.7,210.1,217.7,2.600,2.700,347.000,353.800,80.280,55.080,right,,,
DSC08844.JPG,18.07.2020,06:29:36,45.449848,60.702740,278.5,209.2,217.5,4.800,4.200,352.000,358.700,83.520,59.040,right,,,
DSC08845.JPG,18.07.2020,06:29:41,45.450592,60.702785,278.9,209.7,217.9,-3.100,3.200,345.000,1.700,83.160,57.960,right,,,
DSC08846.JPG,18.07.2020,06:29:46,45.451317,60.702801,280.0,210.9,219.0,-0.600,2.900,351.000,1.500,82.800,58.680,right,,,
DSC08847.JPG,18.07.2020,06:29:51,45.452076,60.702827,279.2,211.2,218.2,0.000,3.100,350.000,359.000,86.400,60.840,right,,,
DSC08848.JPG,18.07.2020,06:29:56,45.452824,60.702778,278.5,209.5,217.5,-1.300,2.700,346.000,355.600,85.320,60.120,right,,,
DSC08849.JPG,18.07.2020,06:30:01,45.453571,60.702686,279.3,211.6,218.3,-0.300,0.900,342.000,353.500,83.160,59.400,right,,,
DSC08850.JPG,18.07.2020,06:30:06,45.454365,60.702568,281.6,213.8,220.6,3.800,-1.700,358.000,356.700,89.280,65.160,right,,,
DSC08851.JPG,18.07.2020,06:30:11,45.455170,60.702503,283.4,216.4,222.4,0.500,-2.400,356.000,357.900,86.760,65.880,right,,,
DSC08852.JPG,18.07.2020,06:30:16,45.455994,60.702431,288.7,222.9,227.7,2.100,-1.500,0.000,354.800,93.600,67.320,right,,,
DSC08853.JPG,18.07.2020,06:30:21,45.456871,60.702415,289.8,221.2,228.8,-0.700,0.100,3.000,1.600,93.960,68.400,right,,,
DSC08854.JPG,18.07.2020,06:30:26,45.457706,60.702488,285.4,217.8,224.4,-1.200,-2.700,1.000,1.800,93.600,64.800,right,,,
DSC08855.JPG,18.07.2020,06:30:31,45.458488,60.702541,283.7,216.9,222.7,-0.100,-4.100,349.000,358.400,87.120,60.480,right,,,
DSC08856.JPG,18.07.2020,06:30:36,45.459229,60.702545,276.6,207.7,215.6,1.200,3.200,358.000,3.300,84.240,58.680,right,,,
DSC08857.JPG,18.07.2020,06:30:41,45.459869,60.702602,275.6,205.5,214.6,-5.700,4.200,341.000,356.900,72.360,46.080,right,,,
DSC08858.JPG,18.07.2020,06:30:46,45.460396,60.702438,274.2,204.3,213.2,3.800,7.400,354.000,352.300,71.640,41.400,right,,,
DSC08859.JPG,18.07.2020,06:30:51,45.460972,60.702427,274.9,208.3,213.9,0.700,6.400,347.000,355.000,76.320,49.680,right,,,
DSC08860.JPG,18.07.2020,06:30:56,45.461662,60.702286,277.4,210.0,216.4,-0.500,4.800,356.000,354.600,87.120,60.840,right,,,
DSC08861.JPG,18.07.2020,06:31:01,45.462433,60.702244,277.5,210.1,216.5,1.100,4.200,357.000,359.700,85.680,62.280,right,,,
DSC08862.JPG,18.07.2020,06:31:06,45.463245,60.702259,274.0,206.9,213.0,-0.500,6.300,357.000,0.700,83.520,61.920,right,,,
DSC08863.JPG,18.07.2020,06:31:11,45.463978,60.702263,274.4,206.0,213.4,-0.400,6.800,353.000,359.500,81.360,58.320,right,,,
DSC08864.JPG,18.07.2020,06:31:16,45.464691,60.702255,277.0,210.6,216.0,-0.200,3.500,355.000,357.100,83.520,57.960,right,,,
DSC08865.JPG,18.07.2020,06:31:21,45.465454,60.702183,280.5,214.0,219.5,1.900,1.100,357.000,357.300,88.200,64.440,right,,,
DSC08866.JPG,18.07.2020,06:31:26,45.466297,60.702145,275.6,207.2,214.6,-1.500,4.500,354.000,357.200,86.760,65.880,right,,,
DSC08867.JPG,18.07.2020,06:31:31,45.467064,60.702084,275.3,207.8,214.3,1.700,5.200,354.000,356.400,79.920,58.320,right,,,
DSC08868.JPG,18.07.2020,06:31:36,45.467827,60.702057,275.5,210.4,214.5,-0.300,4.700,355.000,0.100,89.280,60.840,right,,,
DSC08869.JPG,18.07.2020,06:31:41,45.468555,60.702129,280.3,213.6,219.3,-8.400,0.000,347.000,3.800,87.120,60.480,right,,,
DSC08870.JPG,18.07.2020,06:31:46,45.469261,60.702091,277.1,209.8,216.1,2.400,3.600,350.000,356.800,82.080,54.720,right,,,
DSC08871.JPG,18.07.2020,06:31:51,45.469971,60.702087,276.0,212.4,215.0,-2.200,2.000,347.000,357.100,85.320,56.160,right,,,
DSC08872.JPG,18.07.2020,06:31:56,45.470654,60.701992,276.5,210.0,215.5,1.500,3.800,343.000,352.200,83.880,56.160,right,,,
DSC08873.JPG,18.07.2020,06:32:01,45.471363,60.701942,275.9,208.9,214.9,-1.200,3.300,349.000,358.300,82.080,55.800,right,,,
DSC08874.JPG,18.07.2020,06:32:06,45.472073,60.701904,275.3,208.1,214.3,1.100,5.500,346.000,354.600,84.240,57.240,right,,,
DSC08875.JPG,18.07.2020,06:32:11,45.472763,60.701862,274.8,207.0,213.8,0.500,6.900,346.000,359.200,82.080,55.080,right,,,
DSC08876.JPG,18.07.2020,06:32:16,45.473438,60.701839,274.0,206.6,213.0,0.700,7.300,349.000,359.500,79.920,54.720,right,,,
DSC08877.JPG,18.07.2020,06:32:21,45.474155,60.701832,277.3,213.3,216.3,0.500,2.400,345.000,351.100,84.600,57.600,right,,,
DSC08878.JPG,18.07.2020,06:32:26,45.474915,60.701736,277.9,212.0,216.9,-0.300,2.000,350.000,359.900,88.560,64.800,right,,,
DSC08879.JPG,18.07.2020,06:32:31,45.475712,60.701763,276.2,210.0,215.2,-2.000,4.000,351.000,2.500,87.480,63.720,right,,,
DSC08880.JPG,18.07.2020,06:32:36,45.476498,60.701828,275.7,208.9,214.7,-1.200,4.100,349.000,359.800,82.080,57.240,right,,,
DSC08881.JPG,18.07.2020,06:32:41,45.477222,60.701778,276.9,208.4,215.9,-2.700,6.800,343.000,355.500,83.880,59.400,right,,,
DSC08882.JPG,18.07.2020,06:32:46,45.477928,60.701744,277.1,210.3,216.1,-4.800,3.000,343.000,359.100,82.440,54.720,right,,,
DSC08883.JPG,18.07.2020,06:32:51,45.478619,60.701637,279.7,212.1,218.7,1.700,2.400,343.000,350.900,87.480,58.680,right,,,
DSC08884.JPG,18.07.2020,06:32:56,45.479389,60.701553,276.2,210.3,215.2,0.400,3.900,348.000,359.100,86.760,64.440,right,,,
DSC08885.JPG,18.07.2020,06:33:01,45.480206,60.701565,279.8,212.4,218.8,0.900,1.300,344.000,358.100,86.040,67.680,right,,,
DSC08886.JPG,18.07.2020,06:33:06,45.481094,60.701565,276.5,208.1,215.5,-4.700,4.900,357.000,2.800,82.440,68.400,right,,,
DSC08887.JPG,18.07.2020,06:33:11,45.481888,60.701599,273.9,207.5,212.9,4.800,5.600,348.000,352.600,79.200,60.120,right,,,
DSC08888.JPG,18.07.2020,06:33:16,45.482616,60.701473,276.0,206.3,215.0,-3.500,6.700,347.000,356.200,81.720,61.200,right,,,
DSC08889.JPG,18.07.2020,06:33:21,45.483353,60.701355,274.3,206.4,213.3,3.000,8.900,347.000,353.000,76.680,58.320,right,,,
DSC08890.JPG,18.07.2020,06:33:26,45.484135,60.701332,272.1,205.5,211.1,-5.100,7.600,4.000,8.200,84.600,66.600,right,,,
DSC08891.JPG,18.07.2020,06:33:31,45.484928,60.701412,275.3,206.9,214.3,-2.400,7.300,356.000,356.400,80.640,66.240,right,,,
DSC08892.JPG,18.07.2020,06:33:36,45.485840,60.701252,280.8,216.9,219.8,7.900,-2.500,1.000,354.800,91.080,73.440,right,,,
DSC08893.JPG,18.07.2020,06:33:41,45.486774,60.701176,286.6,221.6,225.6,5.400,-0.400,358.000,357.500,95.400,80.280,right,,,
DSC08894.JPG,18.07.2020,06:33:46,45.487778,60.701153,286.1,215.2,225.1,3.500,-2.900,2.000,2.400,87.840,78.840,right,,,
DSC08895.JPG,18.07.2020,06:33:51,45.488815,60.701347,278.6,213.6,217.6,-15.700,1.400,358.000,8.700,93.960,84.960,right,,,
DSC08896.JPG,18.07.2020,06:33:56,45.489754,60.701382,279.5,212.9,218.5,-0.700,-0.500,353.000,356.600,88.200,67.320,right,,,
DSC08897.JPG,18.07.2020,06:34:01,45.490513,60.701401,277.2,207.2,216.2,-7.400,2.600,344.000,355.400,75.960,54.360,right,,,
DSC08898.JPG,18.07.2020,06:34:06,45.491119,60.701172,270.3,201.5,209.3,11.500,7.600,348.000,343.900,69.480,48.960,right,,,
DSC08899.JPG,18.07.2020,06:34:11,45.491753,60.701122,270.2,204.3,209.2,-1.500,9.600,346.000,355.000,75.240,56.160,right,,,
DSC08900.JPG,18.07.2020,06:34:16,45.492489,60.701015,278.8,214.0,217.8,1.800,2.600,357.000,355.000,93.600,64.800,right,,,
DSC08901.JPG,18.07.2020,06:34:21,45.493263,60.701054,280.3,214.4,219.3,-6.300,-1.300,4.000,12.200,93.600,63.000,right,,,
DSC08902.JPG,18.07.2020,06:34:26,45.493977,60.701103,278.6,213.0,217.6,10.700,-0.400,350.000,343.300,87.840,56.160,right,,,
DSC08903.JPG,18.07.2020,06:34:31,45.494648,60.701012,274.9,203.7,213.9,-6.300,6.100,353.000,7.400,79.920,57.240,right,,,
DSC08904.JPG,18.07.2020,06:34:36,45.495369,60.701035,276.0,209.2,215.0,5.000,3.400,350.000,355.200,78.120,53.280,right,,,
DSC08905.JPG,18.07.2020,06:34:41,45.496086,60.700974,278.7,213.0,217.7,5.300,3.400,354.000,351.500,87.480,65.520,right,,,
DSC08906.JPG,18.07.2020,06:34:46,45.496910,60.700859,280.1,212.3,219.1,1.600,0.300,358.000,2.100,88.560,64.800,right,,,
DSC08907.JPG,18.07.2020,06:34:51,45.497715,60.700909,280.4,213.0,219.4,-2.900,0.900,352.000,1.600,90.720,63.360,right,,,
DSC08908.JPG,18.07.2020,06:34:56,45.498474,60.700867,281.2,213.3,220.2,-5.300,-1.300,357.000,354.800,89.280,57.240,right,,,
DSC08909.JPG,18.07.2020,06:35:01,45.499157,60.700661,277.8,207.8,216.8,14.300,2.000,2.000,349.000,81.720,55.080,right,,,
DSC08910.JPG,18.07.2020,06:35:06,45.499844,60.700790,274.1,205.2,213.1,-14.600,5.300,359.000,12.900,76.320,52.200,right,,,
DSC08911.JPG,18.07.2020,06:35:11,45.500423,60.700695,274.5,206.7,213.5,14.300,6.700,357.000,344.800,75.960,47.880,right,,,
DSC08912.JPG,18.07.2020,06:35:16,45.501080,60.700722,275.8,208.7,214.8,-4.400,6.400,3.000,8.400,81.720,56.880,right,,,
DSC08913.JPG,18.07.2020,06:35:21,45.501816,60.700729,277.6,211.3,216.6,0.200,3.500,356.000,353.600,86.760,60.840,right,,,
DSC08914.JPG,18.07.2020,06:35:26,45.502598,60.700623,278.1,211.6,217.1,3.900,1.700,4.000,357.300,87.120,63.720,right,,,
DSC08915.JPG,18.07.2020,06:35:31,45.503410,60.700638,278.3,210.9,217.3,-1.600,2.200,1.000,359.800,88.560,66.240,right,,,
DSC08916.JPG,18.07.2020,06:35:36,45.504223,60.700592,277.7,209.8,216.7,-2.900,0.500,0.000,357.300,84.240,59.400,right,,,
DSC08917.JPG,18.07.2020,06:35:41,45.504948,60.700520,283.1,215.0,222.1,5.800,-2.700,10.000,358.600,91.800,62.280,right,,,
DSC08918.JPG,18.07.2020,06:35:46,45.505768,60.700520,283.7,215.5,222.7,-3.300,-2.200,2.000,359.800,88.920,64.440,right,,,
DSC08919.JPG,18.07.2020,06:35:51,45.506577,60.700481,278.5,210.6,217.5,-0.100,2.700,2.000,0.300,87.840,63.720,right,,,
DSC08920.JPG,18.07.2020,06:35:56,45.507309,60.700546,274.3,205.2,213.3,-8.600,4.200,357.000,1.400,75.600,54.000,right,,,
DSC08921.JPG,18.07.2020,06:36:01,45.507931,60.700497,274.6,206.7,213.6,-0.400,5.300,4.000,357.500,75.240,48.240,right,,,
DSC08922.JPG,18.07.2020,06:36:06,45.508568,60.700485,278.1,211.6,217.1,-1.400,2.900,356.000,355.400,82.800,50.040,right,,,
DSC08923.JPG,18.07.2020,06:36:11,45.509201,60.700417,276.4,209.8,215.4,2.800,3.700,4.000,358.900,82.440,54.360,right,,,
DSC08924.JPG,18.07.2020,06:36:16,45.509911,60.700478,276.9,209.0,215.9,-6.000,3.200,350.000,358.700,86.760,59.400,right,,,
DSC08925.JPG,18.07.2020,06:36:21,45.510647,60.700378,278.2,210.9,217.2,0.600,0.900,358.000,357.700,85.680,56.160,right,,,
DSC08926.JPG,18.07.2020,06:36:26,45.511360,60.700409,278.4,211.6,217.4,-3.800,0.900,353.000,0.400,86.400,56.520,right,,,
DSC08927.JPG,18.07.2020,06:36:31,45.512047,60.700363,276.5,206.6,215.5,2.400,4.600,351.000,355.300,80.640,53.640,right,,,
DSC08928.JPG,18.07.2020,06:36:36,45.512760,60.700283,275.9,209.0,214.9,-0.100,3.900,353.000,357.600,80.280,54.720,right,,,
DSC08929.JPG,18.07.2020,06:36:41,45.513432,60.700249,277.1,207.8,216.1,2.300,3.800,353.000,356.100,82.080,55.800,right,,,
DSC08930.JPG,18.07.2020,06:36:46,45.514141,60.700146,277.6,210.7,216.6,-0.400,2.900,356.000,357.500,82.800,59.040,right,,,
DSC08931.JPG,18.07.2020,06:36:51,45.514915,60.700130,277.9,209.3,216.9,5.200,3.300,0.000,358.900,87.840,64.800,right,,,
DSC08932.JPG,18.07.2020,06:36:56,45.515713,60.700089,278.5,211.0,217.5,4.100,1.700,356.000,357.000,86.760,62.640,right,,,
DSC08933.JPG,18.07.2020,06:37:01,45.516506,60.700089,277.3,209.2,216.3,-7.100,2.900,359.000,5.000,84.240,68.040,right,,,
DSC08934.JPG,18.07.2020,06:37:06,45.517361,60.700100,278.6,212.0,217.6,3.800,1.700,355.000,358.200,87.480,63.720,right,,,
DSC08935.JPG,18.07.2020,06:37:11,45.518127,60.700115,276.5,207.2,215.5,-3.900,4.600,356.000,3.000,80.280,58.680,right,,,
DSC08936.JPG,18.07.2020,06:37:16,45.518841,60.700069,275.3,210.6,214.3,2.200,3.400,343.000,348.900,82.440,53.640,right,,,
DSC08937.JPG,18.07.2020,06:37:21,45.519470,60.700016,277.7,212.4,216.7,-1.400,1.300,347.000,357.800,89.280,51.120,right,,,
DSC08938.JPG,18.07.2020,06:37:26,45.520088,60.699970,282.2,214.1,221.2,1.600,-1.600,347.000,358.600,87.480,50.400,right,,,
DSC08939.JPG,18.07.2020,06:37:31,45.520756,60.699944,281.1,214.9,220.1,-3.700,-1.500,354.000,357.200,89.640,53.280,right,,,
DSC08940.JPG,18.07.2020,06:37:36,45.521404,60.699844,281.7,215.8,220.7,4.500,-2.200,355.000,351.500,87.840,54.000,right,,,
DSC08941.JPG,18.07.2020,06:37:41,45.522106,60.699806,285.5,218.7,224.5,2.600,-2.700,355.000,358.600,85.680,57.240,right,,,
DSC08942.JPG,18.07.2020,06:37:46,45.522858,60.699768,282.5,213.8,221.5,4.200,-0.800,359.000,358.600,90.720,61.560,right,,,
DSC08943.JPG,18.07.2020,06:37:51,45.523617,60.699768,276.6,209.0,215.6,-4.600,3.100,356.000,5.000,86.400,57.960,right,,,
DSC08944.JPG,18.07.2020,06:37:56,45.524231,60.699833,273.5,202.3,212.5,-3.000,4.400,350.000,1.000,69.840,42.480,right,,,
DSC08945.JPG,18.07.2020,06:38:01,45.524754,60.699780,265.0,195.2,204.0,6.200,8.200,353.000,353.300,73.080,44.280,right,,,
DSC08946.JPG,18.07.2020,06:38:06,45.525360,60.699776,265.4,197.7,204.4,-4.500,11.900,347.000,359.200,75.600,47.880,right,,,
DSC08947.JPG,18.07.2020,06:38:11,45.525986,60.699684,272.1,205.5,211.1,1.300,9.400,355.000,358.800,84.960,56.880,right,,,
DSC08948.JPG,18.07.2020,06:38:16,45.526741,60.699757,274.5,205.5,213.5,-6.300,7.700,352.000,3.100,87.840,63.000,right,,,
DSC08949.JPG,18.07.2020,06:38:21,45.527500,60.699738,274.6,205.8,213.6,-1.700,7.000,349.000,358.200,87.120,59.040,right,,,
DSC08950.JPG,18.07.2020,06:38:26,45.528210,60.699696,276.4,207.7,215.4,-1.900,5.000,349.000,357.500,84.600,56.160,right,,,
DSC08951.JPG,18.07.2020,06:38:31,45.528912,60.699680,275.9,207.8,214.9,-1.100,5.800,348.000,358.600,83.160,55.800,right,,,
DSC08952.JPG,18.07.2020,06:38:36,45.529625,60.699635,274.9,206.6,213.9,1.000,6.800,348.000,355.300,82.440,57.240,right,,,
DSC08953.JPG,18.07.2020,06:38:41,45.530350,60.699558,275.3,208.7,214.3,0.100,5.600,348.000,355.900,84.240,58.320,right,,,
DSC08954.JPG,18.07.2020,06:38:46,45.531059,60.699444,276.1,208.1,215.1,8.600,5.600,350.000,351.400,84.240,59.760,right,,,
DSC08955.JPG,18.07.2020,06:38:51,45.531860,60.699406,275.7,208.3,214.7,-0.700,6.400,358.000,3.600,84.240,66.240,right,,,
DSC08956.JPG,18.07.2020,06:38:56,45.532707,60.699493,278.8,211.3,217.8,1.400,3.100,353.000,1.400,85.680,69.840,right,,,
DSC08957.JPG,18.07.2020,06:39:01,45.533581,60.699417,285.3,218.4,224.3,-1.800,-0.500,349.000,351.100,93.240,71.280,right,,,
DSC08958.JPG,18.07.2020,06:39:06,45.534473,60.699375,288.7,219.9,227.7,-2.200,-2.600,354.000,357.600,91.440,70.560,right,,,
DSC08959.JPG,18.07.2020,06:39:11,45.535332,60.699360,281.6,209.8,220.6,-0.600,1.100,355.000,3.900,86.400,67.320,right,,,
DSC08960.JPG,18.07.2020,06:39:16,45.536125,60.699409,278.9,209.8,217.9,-3.000,2.700,342.000,357.400,79.920,57.240,right,,,
DSC08961.JPG,18.07.2020,06:39:21,45.536755,60.699337,274.2,203.8,213.2,3.000,6.700,348.000,356.500,71.640,46.080,right,,,
DSC08962.JPG,18.07.2020,06:39:26,45.537357,60.699368,273.2,204.4,212.2,-6.500,9.500,345.000,357.700,74.160,50.040,right,,,
DSC08963.JPG,18.07.2020,06:39:31,45.537998,60.699169,277.7,208.4,216.7,14.300,7.100,345.000,343.600,82.080,57.600,right,,,
DSC08964.JPG,18.07.2020,06:39:36,45.538799,60.699169,274.5,206.3,213.5,-7.200,7.300,3.000,12.800,86.760,68.400,right,,,
DSC08965.JPG,18.07.2020,06:39:41,45.539585,60.699303,277.5,209.8,216.5,-2.800,4.300,342.000,353.400,86.040,60.120,right,,,
DSC08966.JPG,18.07.2020,06:39:46,45.540302,60.699127,278.9,209.8,217.9,5.800,3.400,351.000,355.800,83.160,58.680,right,,,
DSC08967.JPG,18.07.2020,06:39:51,45.541084,60.699142,276.2,208.1,215.2,-0.400,4.500,348.000,1.400,84.960,62.640,right,,,
DSC08968.JPG,18.07.2020,06:39:56,45.541843,60.699104,277.4,210.6,216.4,1.100,4.300,345.000,354.700,88.920,63.720,right,,,
DSC08969.JPG,18.07.2020,06:40:01,45.542652,60.698994,276.5,209.7,215.5,-0.800,4.900,348.000,355.400,84.240,65.160,right,,,
DSC08970.JPG,18.07.2020,06:40:06,45.543480,60.698936,275.3,208.6,214.3,0.600,4.800,355.000,359.600,87.480,66.960,right,,,
DSC08971.JPG,18.07.2020,06:40:11,45.544281,60.698959,277.7,210.6,216.7,1.000,3.100,354.000,359.000,83.880,62.280,right,,,
DSC08972.JPG,18.07.2020,06:40:16,45.545067,60.698963,281.1,214.6,220.1,1.300,0.100,354.000,359.900,85.320,63.720,right,,,
DSC08973.JPG,18.07.2020,06:40:21,45.545918,60.698925,283.2,215.6,222.2,-2.900,-0.900,352.000,359.700,87.840,70.920,right,,,
DSC08974.JPG,18.07.2020,06:40:26,45.546841,60.698872,284.4,218.1,223.4,0.600,-1.100,356.000,359.300,96.840,74.160,right,,,
DSC08975.JPG,18.07.2020,06:40:31,45.547745,60.698898,288.8,221.6,227.8,-5.100,-1.900,353.000,1.700,95.400,70.560,right,,,
DSC08976.JPG,18.07.2020,06:40:36,45.548576,60.698875,295.5,229.5,234.5,0.400,-3.100,355.000,353.300,86.760,61.560,right,,,
DSC08977.JPG,18.07.2020,06:40:41,45.549305,60.698673,287.8,216.4,226.8,8.500,-2.300,354.000,350.700,96.120,60.480,right,,,
DSC08978.JPG,18.07.2020,06:40:46,45.550064,60.698780,276.9,208.1,215.9,-10.600,2.800,357.000,12.700,80.280,56.160,right,,,
DSC08979.JPG,18.07.2020,06:40:51,45.550625,60.698799,272.0,202.4,211.0,3.100,6.200,341.000,346.100,68.760,37.800,right,,,
DSC08980.JPG,18.07.2020,06:40:56,45.551113,60.698727,271.7,203.2,210.7,-1.700,9.800,353.000,3.900,72.360,43.920,right,,,
DSC08981.JPG,18.07.2020,06:41:01,45.551693,60.698769,274.7,207.3,213.7,-1.000,8.700,342.000,354.900,78.840,47.880,right,,,
DSC08982.JPG,18.07.2020,06:41:06,45.552334,60.698627,276.4,210.0,215.4,5.300,6.400,352.000,354.100,84.600,54.720,right,,,
DSC08983.JPG,18.07.2020,06:41:11,45.553082,60.698608,274.6,207.5,213.6,-0.800,8.200,351.000,358.700,86.400,61.200,right,,,
DSC08984.JPG,18.07.2020,06:41:16,45.553841,60.698586,275.1,207.2,214.1,2.100,7.100,353.000,359.100,84.240,60.120,right,,,
DSC08985.JPG,18.07.2020,06:41:21,45.554630,60.698559,274.9,207.3,213.9,-1.700,7.200,349.000,357.600,83.520,60.840,right,,,
DSC08986.JPG,18.07.2020,06:41:26,45.555393,60.698528,276.6,208.7,215.6,-3.200,6.400,356.000,0.300,85.680,66.600,right,,,
DSC08987.JPG,18.07.2020,06:41:31,45.556229,60.698479,274.9,207.3,213.9,0.600,7.000,347.000,351.000,84.240,66.240,right,,,
DSC08988.JPG,18.07.2020,06:41:36,45.557041,60.698353,274.6,206.9,213.6,3.700,7.300,359.000,359.000,81.720,66.240,right,,,
DSC08989.JPG,18.07.2020,06:41:41,45.557911,60.698399,274.3,208.9,213.3,-0.400,6.500,359.000,2.800,86.400,70.560,right,,,
DSC08990.JPG,18.07.2020,06:41:46,45.558788,60.698418,275.2,209.5,214.2,1.400,6.200,352.000,357.400,83.880,68.040,right,,,
DSC08991.JPG,18.07.2020,06:41:51,45.559650,60.698372,274.9,209.3,213.9,-3.700,6.600,351.000,358.100,86.040,70.920,right,,,
DSC08992.JPG,18.07.2020,06:41:56,45.560539,60.698376,275.2,207.8,214.2,-1.200,6.600,353.000,2.200,81.000,70.560,right,,,
DSC08993.JPG,18.07.2020,06:42:01,45.561432,60.698414,274.6,209.5,213.6,-1.200,5.400,347.000,358.400,84.600,69.480,right,,,
DSC08994.JPG,18.07.2020,06:42:06,45.562298,60.698341,278.1,212.6,217.1,-0.800,2.200,347.000,356.100,86.400,70.920,right,,,
DSC08995.JPG,18.07.2020,06:42:11,45.563202,60.698265,277.1,210.4,216.1,-2.100,3.600,346.000,356.000,86.040,73.080,right,,,
DSC08996.JPG,18.07.2020,06:42:16,45.564083,60.698143,278.3,212.0,217.3,-2.500,2.600,342.000,352.500,84.240,68.040,right,,,
DSC08997.JPG,18.07.2020,06:42:21,45.564919,60.698009,277.7,210.7,216.7,5.600,3.000,354.000,357.300,82.080,67.680,right,,,
DSC08998.JPG,18.07.2020,06:42:26,45.565788,60.698055,277.8,212.4,216.8,-4.100,1.800,355.000,3.300,86.400,67.680,right,,,
DSC08999.JPG,18.07.2020,06:42:31,45.566574,60.698025,282.1,215.2,221.1,6.500,-0.600,353.000,352.200,85.320,61.200,right,,,
DSC09000.JPG,18.07.2020,06:42:36,45.567364,60.697960,279.9,211.3,218.9,-2.900,2.000,354.000,1.100,85.680,65.160,right,,,
DSC09001.JPG,18.07.2020,06:42:41,45.568146,60.697968,276.9,209.7,215.9,4.300,3.100,356.000,359.800,80.640,63.720,right,,,
DSC09002.JPG,18.07.2020,06:42:46,45.568985,60.698006,279.4,213.0,218.4,2.200,0.900,355.000,359.900,88.560,69.120,right,,,
DSC09003.JPG,18.07.2020,06:42:51,45.569824,60.697929,281.1,212.6,220.1,-4.100,-0.200,353.000,359.200,84.960,66.960,right,,,
